price,m2_price,square,rooms,district,micro_district,building_type,condition,floor/floors
36500,745,49,1,1,4,1,7,1.0
59160,760,78,2,1,0,1,7,0.7142857142857143
75500,1110,68,2,1,2,1,7,0.4166666666666667
59000,1283,46,1,1,0,2,3,0.625
49500,1151,43,2,1,0,3,4,0.5
60000,1111,54,2,1,0,2,7,0.6
105060,1020,103,3,1,0,2,3,0.14285714285714285
93000,1257,74,2,3,4,2,7,0.875
86000,828,104,3,2,0,1,3,0.75
45000,1154,39,1,2,2,1,7,0.7692307692307693
91000,1000,91,3,1,0,1,7,1.0
63000,1286,49,1,1,0,2,7,0.8461538461538461
72000,1180,61,2,3,1,2,4,0.3
55000,1139,48,2,3,0,3,7,0.2
65000,1667,39,1,1,0,2,7,0.625
56000,1400,40,1,1,0,2,7,0.9166666666666666
39000,520,75,3,3,0,2,5,0.75
245000,1114,220,4,2,4,3,7,0.9166666666666666
19000,422,45,1,0,4,1,7,0.6666666666666666
69000,986,70,2,0,0,1,5,0.9090909090909091
66960,930,72,2,3,1,2,3,0.2222222222222222
34500,784,44,1,3,0,2,7,0.4
96000,1185,81,2,1,0,2,7,0.25
44000,1048,42,1,2,2,2,5,0.8666666666666667
90000,1098,82,2,2,3,1,5,0.9
42000,1077,39,1,1,0,2,7,0.6
59500,850,70,2,3,1,2,7,0.5714285714285714
73440,680,108,3,0,3,2,3,0.8333333333333334
111000,991,112,3,3,4,1,7,0.3333333333333333
209600,800,262,6 и более,2,3,2,3,0.9285714285714286
52000,1182,44,1,2,4,1,7,0.4
51300,1020,50,2,1,0,3,3,0.7857142857142857
109500,716,153,3,1,0,2,3,0.9285714285714286
87863,821,107,3,1,0,2,3,0.7857142857142857
54000,1029,52,2,1,2,3,5,0.8333333333333334
86000,915,94,3,1,0,2,3,0.25
58500,1393,42,2,3,0,3,7,0.8
109500,716,153,4,1,0,2,7,0.8571428571428571
59000,1017,58,2,1,2,2,3,0.8333333333333334
55000,948,58,2,2,1,2,7,0.5
160000,1481,108,4,2,4,1,7,0.4444444444444444
56750,822,69,2,1,0,2,7,0.6428571428571429
59422,1100,54,1,1,0,2,7,0.5
120000,1078,111,4,0,1,1,7,1.0
37000,561,66,2,3,0,1,7,0.5
63000,1050,60,3,1,2,1,7,0.8
54000,1149,47,2,1,0,1,7,0.16666666666666666
54000,1080,50,1,3,0,2,7,0.5555555555555556
66000,750,88,3,2,2,2,3,0.7857142857142857
44500,1112,40,1,0,1,1,5,0.9090909090909091
32500,903,36,1,2,1,1,7,0.45454545454545453
83000,994,84,3,1,0,1,7,0.2222222222222222
44000,936,47,2,2,1,1,5,1.0
36500,869,42,1,0,2,1,4,1.0
38800,995,39,1,0,2,1,4,0.2
50000,1111,45,1,0,2,1,7,1.0
170000,944,180,4,2,3,2,5,0.9166666666666666
209600,800,262,5,2,3,2,3,0.9230769230769231
36500,562,65,2,2,2,2,0,0.75
60000,952,63,2,2,1,1,4,0.6666666666666666
54000,1050,51,2,3,1,2,7,0.8666666666666667
74000,1194,62,3,3,1,3,4,0.6666666666666666
82000,1242,66,2,3,4,1,7,0.75
42500,1214,35,1,1,2,3,4,0.2
66000,1213,54,2,1,2,3,5,0.6666666666666666
87000,1088,80,2,2,2,1,7,0.5555555555555556
57000,851,67,3,3,4,1,5,0.2
68000,773,88,3,2,2,2,7,0.7857142857142857
39000,1000,39,1,1,0,2,3,0.5
145000,1408,103,3,1,0,2,7,0.25
44000,898,49,1,1,1,2,7,0.25
50500,754,67,2,1,0,2,3,0.5
57000,1140,50,2,1,3,1,7,0.875
61100,1300,47,1,1,0,2,3,0.3125
53000,1128,47,2,1,2,1,7,0.2
149500,1150,130,4,1,0,2,3,0.875
84280,860,98,3,3,1,2,3,0.35714285714285715
41500,769,54,2,1,4,2,3,0.2
42000,1000,42,1,1,0,2,3,0.5
99499,1058,94,3,2,2,2,7,0.46153846153846156
62300,1271,49,1,1,0,2,7,0.9166666666666666
160000,1301,123,3,3,3,2,7,1.0
64500,750,86,2,1,0,2,3,0.16666666666666666
35000,538,65,2,2,2,1,7,0.75
40500,1266,32,1,3,1,1,5,0.8
19500,975,20,1,3,0,1,7,0.6666666666666666
35000,972,36,1,2,0,1,7,0.5
46000,958,48,2,0,1,1,5,1.0
28900,705,41,2,3,0,1,7,0.5555555555555556
80000,1111,72,4,1,0,3,7,0.4444444444444444
70992,730,97,3,3,1,2,3,0.8
45050,850,53,1,2,2,2,3,0.16666666666666666
49500,1151,43,2,1,0,3,7,0.5
49500,1053,47,2,1,0,3,7,0.5
152000,1635,93,3,2,0,1,7,0.5
59000,1261,47,1,1,0,2,3,0.625
41000,1025,40,2,3,2,1,7,0.3333333333333333
63000,1537,41,1,1,0,2,7,0.25
38500,1100,35,1,1,3,1,7,0.75
125000,1013,123,3,1,2,2,7,0.5
48900,1137,43,2,1,2,1,4,0.5
61500,1183,52,2,1,2,3,4,0.2222222222222222
36500,912,40,2,0,1,1,7,0.75
58500,750,78,2,1,0,1,3,0.6428571428571429
64500,921,70,3,2,4,1,1,0.4
64000,1164,55,2,1,0,2,7,0.16666666666666666
51809,1030,50,1,1,0,1,3,0.7857142857142857
61500,1183,52,2,1,2,1,7,0.2222222222222222
62000,1292,48,1,1,0,2,7,0.1111111111111111
117000,1114,105,3,1,0,2,3,0.6666666666666666
52000,1182,44,1,2,4,1,7,0.8333333333333334
60000,1034,58,3,1,2,3,7,1.0
58000,919,63,2,1,0,2,3,0.5833333333333334
52500,1193,44,1,2,4,1,7,0.4
52000,963,54,2,1,0,2,7,0.8
77000,895,86,3,2,2,2,1,0.8181818181818182
59500,1026,58,3,1,2,3,5,1.0
50000,500,100,3,3,0,1,7,0.9
33000,702,47,1,2,3,2,3,1.0
36000,898,40,1,3,3,2,3,1.0
63500,1155,55,2,1,2,2,7,0.15384615384615385
53000,1262,42,1,3,3,2,7,0.5833333333333334
76000,1086,70,3,0,2,3,5,0.2
71000,1224,58,2,1,2,2,7,0.75
42500,733,58,2,1,0,2,7,0.8571428571428571
225000,1324,170,4,3,1,1,7,0.3
112828,733,154,4,1,0,1,7,0.7857142857142857
68500,1317,52,2,2,1,3,5,0.8888888888888888
136000,1162,117,3,2,4,1,7,0.2222222222222222
64000,1164,55,2,1,2,1,7,0.16666666666666666
61000,1109,55,1,1,0,3,7,0.4166666666666667
77000,786,98,3,3,1,2,7,0.8
46500,1033,45,1,2,1,2,7,0.5
78500,1154,68,2,1,4,1,7,1.0
70700,786,90,3,1,0,2,7,0.9166666666666666
61778,950,65,2,1,0,3,7,0.21428571428571427
57000,864,66,2,1,3,1,7,0.9230769230769231
38800,1293,30,1,1,3,1,5,0.6666666666666666
54000,1286,42,1,3,3,2,7,0.5833333333333334
95000,950,100,3,2,1,1,7,0.7
72000,809,89,3,2,4,1,7,0.9
66000,1100,60,2,1,1,2,7,1.0
61000,1271,48,2,1,2,3,5,0.8888888888888888
28000,651,43,2,3,0,1,1,0.5
88000,1000,88,3,1,2,1,7,0.6
52500,905,58,3,1,2,1,7,1.0
71000,617,115,3,0,3,2,7,0.5555555555555556
68500,1317,52,1,2,2,1,7,0.8888888888888888
45500,910,50,2,2,1,1,7,0.9090909090909091
83500,861,97,4,1,0,2,3,0.9166666666666666
51500,1207,43,1,1,0,2,7,0.25
61800,922,67,2,0,2,1,7,1.0
38250,850,45,1,1,0,2,0,0.5
93600,1200,78,2,1,0,2,7,0.35714285714285715
53900,914,59,3,2,2,1,7,1.0
43800,952,46,1,1,1,1,7,0.7777777777777778
105000,1071,98,3,1,0,2,7,0.7777777777777778
66000,1179,56,2,2,1,2,7,1.0
180000,1224,147,3,2,2,2,7,0.3888888888888889
56000,1217,46,2,2,1,1,5,0.25
200000,1136,176,5,3,1,2,7,0.1
42000,1000,42,2,1,2,3,7,0.9375
76500,981,78,2,1,4,2,7,0.1111111111111111
66500,1188,56,2,2,1,2,7,1.0
47000,1093,43,2,0,3,3,1,0.8
82000,812,101,3,0,2,1,5,0.6
61000,782,78,3,1,0,1,3,0.8461538461538461
296000,1600,185,3,3,4,1,7,0.6428571428571429
41500,1221,34,1,0,3,2,5,0.3333333333333333
135000,1089,124,4,3,4,1,7,0.8571428571428571
55000,948,58,3,1,3,1,7,0.8
156600,870,180,4,1,0,2,3,0.21428571428571427
35000,841,42,1,2,2,2,3,0.9285714285714286
38500,1132,34,3,0,3,1,7,0.8888888888888888
72000,1412,51,2,3,4,2,7,0.6666666666666666
39500,919,43,1,1,0,1,3,0.75
72000,809,89,3,3,3,1,3,0.9
91000,1083,84,3,1,0,2,7,0.8888888888888888
128700,820,157,4,1,0,2,3,0.7857142857142857
50000,1000,50,2,0,2,1,7,0.8
58000,945,61,2,1,0,2,3,0.42857142857142855
30500,984,31,1,1,4,1,7,0.4166666666666667
86000,956,90,2,2,1,2,1,0.9166666666666666
105500,1088,97,3,1,0,2,5,0.5833333333333334
86500,1081,80,3,0,3,3,5,0.2222222222222222
28500,524,54,1,1,0,2,0,0.5
55500,1181,47,1,0,2,2,5,0.46153846153846156
46500,1033,45,1,2,1,2,7,0.9166666666666666
96500,1016,95,3,2,2,1,7,0.5
71500,622,115,3,0,3,2,3,0.5555555555555556
85500,830,103,3,1,4,2,7,0.25
42500,1214,35,1,1,2,3,5,0.2
85000,1308,65,2,1,0,2,7,0.5
67000,848,79,3,2,0,3,7,1.0
82000,1242,66,2,3,4,2,5,0.75
37680,785,48,1,2,2,2,3,0.14285714285714285
94000,940,100,3,2,2,1,7,1.0
55500,895,62,2,1,0,2,3,0.35714285714285715
155000,1520,102,3,1,0,2,7,0.9285714285714286
32000,508,63,2,1,0,2,0,1.0
88500,903,98,3,3,1,2,3,0.35714285714285715
62500,933,67,2,0,2,2,5,0.3
73500,1267,58,3,1,2,3,7,0.5
43000,977,44,1,1,2,2,7,0.4444444444444444
115000,1027,112,3,1,4,1,7,0.2222222222222222
76000,1013,75,2,2,2,2,5,0.3333333333333333
54800,1015,54,1,1,0,2,5,0.3333333333333333
115000,1027,112,3,1,0,1,5,0.2222222222222222
258000,1217,212,6 и более,3,1,2,3,0.9090909090909091
26000,500,52,1,1,0,2,2,0.6428571428571429
29000,500,58,1,1,0,2,3,0.8571428571428571
37700,554,68,2,3,0,1,5,0.8
113000,1569,72,2,3,2,2,7,0.5833333333333334
140000,1138,123,3,1,3,2,7,0.6666666666666666
295000,1595,185,4,3,4,2,7,0.9
146500,1724,85,3,1,0,2,7,0.8333333333333334
36000,800,45,1,1,0,2,7,0.875
86300,959,90,3,2,1,2,7,0.9166666666666666
66000,1269,52,2,1,2,3,7,0.2222222222222222
65000,1226,53,1,1,0,3,3,0.5
45500,850,54,1,2,2,2,7,0.3333333333333333
150000,1948,77,2,1,0,2,7,0.2
77928,1020,76,2,1,0,2,7,0.9166666666666666
85000,1164,73,3,1,0,1,7,0.9090909090909091
115000,958,120,3,2,2,1,7,1.0
98500,1048,94,3,2,2,1,7,0.46153846153846156
50000,1111,45,2,1,2,3,5,0.5
75000,1210,62,3,3,0,1,5,0.2
98500,1048,94,3,2,2,2,7,0.46153846153846156
296000,1600,185,3,3,4,1,7,0.75
42500,1214,35,1,0,1,1,7,0.7777777777777778
63000,1800,35,1,0,3,3,7,0.8888888888888888
35000,778,45,1,3,2,3,3,1.0
44000,1000,44,1,1,0,1,7,0.7777777777777778
52500,991,53,1,0,2,2,3,0.6153846153846154
57000,1140,50,1,3,4,1,7,0.5555555555555556
46000,1438,32,1,1,0,1,7,0.3333333333333333
41000,752,54,3,2,0,1,5,0.5
81750,750,109,3,1,0,1,3,0.21428571428571427
107000,1000,107,3,2,4,1,7,0.6
148000,1138,130,3,1,0,1,5,0.3333333333333333
68000,747,91,3,2,3,1,5,1.0
48500,1032,47,2,1,0,3,4,1.0
39500,1129,35,1,2,2,1,5,0.4444444444444444
43000,1132,38,1,0,2,3,5,0.6
53000,1019,52,2,1,2,3,7,0.2222222222222222
50500,1052,48,2,1,0,3,5,0.25
131760,1080,122,3,1,0,2,3,0.3888888888888889
51800,1030,50,2,1,0,3,7,0.7857142857142857
48500,758,64,2,2,2,2,3,0.8571428571428571
82200,1041,79,2,1,0,2,3,0.2
55500,1207,46,1,0,2,2,7,0.46153846153846156
52500,1141,46,1,1,2,1,7,0.3076923076923077
73000,1028,71,2,2,2,1,7,0.3
74000,1042,71,2,2,2,1,7,0.4
42000,875,48,1,1,1,3,7,0.8888888888888888
70000,972,72,2,1,2,2,5,0.6153846153846154
31500,768,41,1,2,2,2,3,0.9285714285714286
59000,756,78,2,1,0,1,7,0.7142857142857143
56000,836,67,2,2,1,2,3,0.5
38700,944,41,2,2,1,2,7,0.6
39500,1129,35,1,2,2,3,7,0.4444444444444444
115500,1216,95,3,2,2,2,7,0.9
64500,1008,64,3,1,2,3,7,0.5
81500,1132,72,2,1,3,2,7,0.9090909090909091
35000,933,38,1,1,0,2,3,0.5833333333333334
64000,928,69,3,0,0,1,5,0.16666666666666666
62000,1069,58,1,1,4,3,5,0.8
58500,1009,58,2,1,2,3,5,0.25
46000,1022,45,2,0,1,3,4,1.0
69000,929,74,2,0,1,2,7,0.8333333333333334
65000,1083,60,3,0,3,3,5,0.6
36500,924,40,2,0,1,1,1,0.75
145000,1115,130,3,1,0,1,7,0.3333333333333333
36000,800,45,1,1,0,2,3,0.875
86000,956,90,3,2,1,2,7,0.9166666666666666
35000,734,48,1,2,3,2,3,1.0
107000,1009,106,3,2,4,2,7,0.75
42293,720,59,2,1,0,2,3,0.8571428571428571
43000,1132,38,1,0,2,3,7,0.6
86300,959,90,3,2,1,2,5,0.9166666666666666
50000,1000,50,2,0,1,1,7,0.8
37500,1042,36,1,2,3,3,1,0.4444444444444444
55500,1181,47,1,0,2,2,7,0.46153846153846156
63500,992,64,2,2,4,1,7,0.4
153000,1020,150,4,2,2,2,7,0.4
62000,1051,59,2,2,2,1,7,0.16666666666666666
66500,1039,64,2,2,2,1,7,0.16666666666666666
38500,1283,30,1,1,2,1,5,0.4
25500,689,37,1,2,1,1,7,1.0
38500,1283,30,1,1,2,1,7,0.4
62500,933,67,2,0,1,1,7,0.3
65000,1032,63,2,0,1,1,7,0.7
42500,944,45,1,1,0,3,7,0.7777777777777778
70007,700,100,3,1,0,1,3,0.14285714285714285
37501,1014,37,1,2,3,3,4,0.4444444444444444
63500,1002,63,3,2,4,1,1,0.4
33500,744,45,1,2,1,3,3,1.0
27800,591,47,1,2,0,1,3,0.7
43500,1208,36,1,0,0,3,5,0.4444444444444444
41500,988,42,2,1,2,3,4,0.9375
39000,1000,39,1,1,0,2,7,0.5
62000,1148,54,2,2,0,3,7,0.4
69000,719,96,3,2,1,1,3,0.7777777777777778
61778,950,65,2,1,0,1,3,0.21428571428571427
38000,1027,37,1,1,0,2,7,0.7
77700,700,111,3,1,0,1,7,0.35714285714285715
53500,764,70,2,2,2,2,3,0.6428571428571429
31500,788,40,1,2,2,2,3,0.5714285714285714
62800,830,76,2,3,1,2,3,0.8
62500,718,87,3,2,2,2,7,1.0
72000,828,87,3,2,2,2,7,0.3
50500,1098,46,2,2,4,1,5,1.0
48500,758,64,2,2,2,1,7,0.8571428571428571
76000,1027,74,2,3,1,2,7,0.38461538461538464
98560,880,112,3,1,0,2,3,0.9285714285714286
47500,950,50,2,1,1,3,7,0.1111111111111111
75500,747,101,3,3,1,2,3,0.7333333333333333
90000,1500,60,2,3,1,2,3,0.7142857142857143
88000,1128,78,2,1,0,2,7,0.4
38500,1041,37,1,1,1,1,7,0.6
62000,1069,58,2,1,4,3,5,0.8
44000,1375,32,1,3,1,1,7,0.2
41000,1281,32,1,1,2,3,7,1.0
73000,890,82,3,3,0,3,4,0.6666666666666666
70700,789,90,3,1,0,2,3,0.8461538461538461
49500,1238,40,1,3,1,1,7,0.8
66500,831,80,2,0,1,1,7,1.0
54800,1015,54,1,1,0,3,7,0.3333333333333333
72000,1263,57,2,2,1,2,7,0.8333333333333334
48500,1054,46,2,1,3,3,5,0.75
42700,1068,40,1,0,3,3,7,0.7777777777777778
42000,955,44,1,1,0,1,7,0.5714285714285714
39000,1219,32,1,2,2,1,5,1.0
44500,1011,44,1,0,1,1,5,0.8333333333333334
44000,967,46,2,0,1,1,5,1.0
100000,1449,69,3,0,4,1,5,0.4
45000,1125,40,2,0,1,1,5,0.2222222222222222
28500,1295,22,1,2,1,1,7,0.9090909090909091
58000,753,77,2,1,0,2,3,0.3333333333333333
45000,1071,42,2,1,2,3,4,0.9375
43500,1176,37,1,2,4,1,5,0.6
39000,1182,33,1,0,1,1,5,0.8
59999,1132,53,2,2,0,1,7,0.4
43500,1036,42,1,0,3,3,7,1.0
130000,1204,108,2,3,1,1,6,0.4
39500,840,47,2,3,1,1,7,0.6666666666666666
68800,917,75,2,0,1,2,7,0.8333333333333334
35000,729,48,1,2,3,2,7,1.0
90000,938,96,2,3,4,1,5,0.8333333333333334
80000,1000,80,3,1,2,3,5,1.0
44500,967,46,1,1,0,3,7,0.7777777777777778
49800,889,56,2,1,0,2,3,0.4444444444444444
79000,963,82,3,2,2,2,7,0.5555555555555556
44000,1000,44,1,1,2,2,7,0.8888888888888888
106000,1472,72,2,2,4,2,7,0.6666666666666666
77554,860,90,2,3,1,2,7,0.9230769230769231
51800,1026,50,2,1,0,3,7,0.7857142857142857
74000,755,98,3,3,1,2,7,0.8
53500,1163,46,1,2,1,2,7,1.0
108000,1029,105,3,3,4,2,7,0.3333333333333333
46700,730,64,2,1,0,2,3,0.8125
96000,1000,96,3,2,1,2,7,0.9
13000,722,18,1,3,1,1,7,0.75
73000,1123,65,2,2,1,2,7,0.4444444444444444
51500,1073,48,1,1,0,2,7,0.2222222222222222
54500,940,58,3,1,0,3,5,1.0
86000,956,90,3,1,2,1,5,0.8333333333333334
57000,1295,44,2,1,2,1,7,0.2
45000,865,52,1,1,0,1,5,1.0
37500,1042,36,1,0,3,3,7,0.1111111111111111
65500,1191,55,2,0,2,3,5,0.2222222222222222
56000,1217,46,2,2,2,3,7,0.2
49500,1151,43,2,1,2,3,7,0.25
45000,1250,36,2,3,0,2,7,0.5555555555555556
36000,898,40,1,3,4,1,3,0.9375
87000,1088,80,2,1,0,2,3,0.21428571428571427
125000,1250,100,3,2,2,1,7,0.8333333333333334
87000,870,100,3,1,2,2,7,0.7777777777777778
53500,939,57,3,0,2,1,5,1.0
87000,956,91,3,1,0,2,7,1.0
58500,1170,50,2,1,3,1,7,0.875
55000,932,59,3,2,2,3,7,1.0
130000,1300,100,3,0,0,1,7,0.9285714285714286
87000,777,112,3,2,3,2,7,0.3
36000,898,40,1,3,3,1,3,0.9375
87000,1261,69,2,1,0,2,7,0.5555555555555556
70000,1186,59,2,1,0,2,3,0.7857142857142857
42500,924,46,1,2,3,1,7,0.2857142857142857
120150,890,135,3,1,0,1,7,0.5
147000,1470,100,3,3,4,2,7,0.7777777777777778
108500,798,136,3,1,2,2,7,0.9
115000,958,120,3,2,2,2,7,1.0
43500,1176,37,1,2,4,1,7,0.6
56250,750,75,2,2,4,2,3,0.3333333333333333
97000,1540,63,2,1,0,2,7,0.75
48000,857,56,2,2,3,1,5,0.6
68400,950,72,2,3,1,2,7,0.3333333333333333
54000,931,58,3,2,2,3,5,1.0
85000,1164,73,3,1,4,1,7,0.9090909090909091
50400,700,72,2,1,2,2,3,0.8888888888888888
70500,1052,67,3,1,1,1,7,0.875
53000,855,62,2,1,0,2,3,0.42857142857142855
39500,1197,33,1,1,2,1,5,0.4
58000,1208,48,1,1,2,1,7,0.4
112000,1018,110,3,1,3,1,7,0.8333333333333334
80000,909,88,3,2,2,2,5,0.6111111111111112
160000,1067,150,3,0,0,2,7,1.0
122670,870,141,3,1,0,3,7,0.35714285714285715
43000,782,55,2,1,2,2,3,0.75
43000,741,58,2,1,4,1,3,0.9
18500,462,40,1,3,0,1,7,1.0
59500,1545,38,1,1,0,2,7,0.625
74000,1609,46,1,1,0,1,7,0.3333333333333333
180000,1714,105,3,1,0,2,7,0.45454545454545453
64000,1164,55,2,1,0,1,7,0.16666666666666666
320000,2000,160,4,1,0,2,7,0.5
65000,1121,58,3,3,1,3,7,1.0
47500,950,50,1,1,1,1,5,0.1111111111111111
76000,1013,75,3,2,4,1,5,0.2222222222222222
59500,1566,38,1,1,0,2,7,0.625
83000,1012,82,3,3,1,3,5,0.2222222222222222
70000,1228,57,2,1,2,2,7,0.8
47500,950,50,1,1,1,3,7,0.1111111111111111
41000,976,42,1,2,4,1,4,0.6
21900,438,50,3,2,2,1,5,1.0
41000,911,45,1,1,3,3,7,0.6666666666666666
62000,1000,62,1,3,1,2,3,0.35714285714285715
65000,1226,53,1,2,1,1,7,0.5
55800,900,62,3,1,2,2,7,0.7142857142857143
67000,1241,54,2,1,2,3,5,0.4444444444444444
45990,730,63,1,1,0,1,3,0.26666666666666666
50500,1074,47,2,1,2,1,7,0.4
34500,1150,30,1,3,2,1,7,1.0
73500,758,97,3,2,2,2,3,1.0
43500,1176,37,1,1,1,2,7,0.5
68500,979,70,2,0,2,1,7,0.8333333333333334
54800,1191,46,2,2,1,3,7,0.2
43500,989,44,2,0,2,1,7,0.8
320000,2000,160,4,2,1,1,7,0.5
58500,1245,47,2,3,0,3,5,0.2
39500,1317,30,1,1,2,2,4,0.4
48000,1067,45,1,1,2,3,1,0.6666666666666666
58000,1036,56,1,1,0,2,3,0.25
49500,1269,39,1,3,1,1,7,0.8
58000,1208,48,1,1,2,2,7,0.4
54370,730,74,2,1,2,2,3,0.8125
56181,730,77,2,1,2,2,3,0.8125
54049,730,74,2,1,2,2,3,0.6875
49077,740,66,2,1,2,2,3,0.375
58500,791,74,2,1,0,2,3,0.8888888888888888
73000,1123,65,3,2,2,3,7,0.8888888888888888
34500,832,41,1,2,2,2,3,0.8571428571428571
159000,1432,111,4,1,0,2,7,0.75
42500,802,53,2,1,0,1,3,1.0
48000,1116,43,2,1,2,1,4,1.0
46500,1057,44,1,1,0,3,4,0.4444444444444444
64000,914,70,2,1,0,1,7,0.2
77000,786,98,3,3,1,1,3,0.8571428571428571
85000,1164,73,3,1,0,1,7,0.09090909090909091
65500,1129,58,3,1,2,3,7,0.25
70500,1156,61,3,3,3,3,4,0.1111111111111111
72010,1412,51,2,3,4,2,3,0.6666666666666666
89000,1483,60,2,3,1,1,7,0.7142857142857143
75000,1071,70,2,1,2,2,7,0.15384615384615385
52000,520,100,3,3,0,1,7,1.0
39500,1317,30,1,1,2,3,7,0.4
58500,1170,50,2,3,3,2,4,0.6
62000,1069,58,2,1,2,3,7,0.8
72500,780,93,3,1,0,2,3,0.9166666666666666
83500,1057,79,2,1,0,2,7,0.08333333333333333
75300,810,93,4,1,0,2,3,0.5
34000,810,42,1,2,0,3,3,0.4444444444444444
150000,1442,104,3,1,0,2,7,0.25
73000,1177,62,2,2,2,2,7,0.7692307692307693
59200,1233,48,2,2,4,1,7,0.4
45000,1216,37,1,1,0,1,7,0.7777777777777778
150000,1500,100,3,3,4,2,7,0.7777777777777778
62640,870,72,2,1,4,2,3,0.16666666666666666
181170,1830,99,2,3,1,2,7,0.4666666666666667
47500,950,50,2,1,2,1,7,0.1111111111111111
40000,1212,33,1,2,2,3,4,0.4444444444444444
320000,2000,160,4,1,0,1,5,0.5
53500,1049,51,2,1,1,2,7,0.7
76000,1013,75,3,3,4,3,7,0.2222222222222222
37000,902,41,1,2,2,2,3,0.7142857142857143
79000,1129,70,2,2,2,1,7,0.2857142857142857
52000,1040,50,2,3,0,1,7,0.8
78000,750,104,3,1,0,2,7,0.5714285714285714
62400,1300,48,1,1,0,2,3,0.4375
110000,1741,63,2,1,0,2,7,1.0
69700,820,85,2,1,0,2,7,0.9230769230769231
120000,1121,107,3,1,0,2,7,0.6428571428571429
108500,969,112,3,3,4,1,7,0.3
46501,989,47,1,3,0,1,7,0.8666666666666667
46000,885,52,1,1,0,1,7,1.0
76000,1013,75,3,2,4,1,4,0.2222222222222222
136000,850,160,4,1,0,2,3,0.7857142857142857
53000,1325,40,1,1,0,2,7,0.9166666666666666
55499,1181,47,1,0,2,2,7,0.46153846153846156
13000,722,18,1,3,1,1,4,0.75
206000,1346,153,4,2,3,2,6,0.8571428571428571
72000,900,80,3,1,2,3,7,0.8888888888888888
43500,1145,38,1,1,0,2,4,0.25
37728,786,48,1,2,2,2,3,0.14285714285714285
71000,1775,40,1,1,0,2,7,0.4
84500,1207,70,2,1,3,2,5,0.8
97000,882,110,3,0,1,2,7,0.9166666666666666
56000,933,60,3,0,1,1,7,1.0
115000,1554,74,2,3,0,1,7,0.4
55000,1196,46,1,0,2,1,7,0.46153846153846156
50000,943,53,1,0,2,1,7,0.6153846153846154
52000,1000,52,2,0,3,3,7,1.0
46000,1070,43,2,1,2,1,7,1.0
48000,923,52,1,1,1,1,5,0.1111111111111111
46000,1000,46,2,1,2,2,4,0.25
55000,948,58,3,2,2,3,7,1.0
48000,1067,45,1,1,2,3,5,0.6666666666666666
60000,1034,58,3,2,4,3,5,1.0
55800,1431,39,1,2,1,2,7,0.5
137538,849,162,4,1,0,2,3,0.3125
48000,828,58,3,2,3,1,7,0.75
35000,778,45,1,2,2,3,7,0.7777777777777778
74000,763,97,3,3,1,2,3,0.8
42500,802,53,2,1,0,2,7,1.0
96000,1000,96,3,2,1,2,7,0.75
82000,1262,65,3,1,2,3,7,0.8888888888888888
39500,1234,32,1,1,3,3,5,0.3333333333333333
31000,1107,28,1,1,3,1,7,0.3333333333333333
73470,790,93,3,1,0,2,3,0.8333333333333334
56500,1345,42,1,2,4,3,5,0.2
59500,1190,50,2,1,2,1,7,0.6
52000,1182,44,2,2,3,3,5,0.6
48000,1067,45,1,1,2,3,7,0.6666666666666666
61500,1281,48,2,1,2,3,7,0.8888888888888888
51000,1133,45,2,0,1,1,7,0.1
103000,1144,90,3,3,1,1,7,0.7
162000,1670,97,3,1,0,2,7,0.8888888888888888
69000,1045,66,2,2,2,1,7,0.1111111111111111
184140,1860,99,2,3,1,2,7,0.4666666666666667
103000,1392,74,3,0,1,1,7,0.2
39500,1129,35,1,1,2,1,7,0.4
6000,158,38,1,2,0,1,0,0.2
98000,1077,91,3,2,1,2,7,1.0
110000,753,146,3,3,2,1,3,0.9230769230769231
260000,2342,111,3,1,0,2,7,0.625
39500,1234,32,1,1,2,3,7,0.5
63000,1050,60,3,1,2,3,7,1.0
19500,975,20,1,2,0,1,7,0.5
48500,836,58,3,3,1,1,5,0.6666666666666666
54600,780,70,2,1,0,2,3,0.6875
235000,1577,149,4,1,0,2,7,0.5
73000,1123,65,2,2,1,1,7,0.4
83000,1221,68,2,2,1,1,7,0.1
36000,864,42,1,2,2,2,3,0.9285714285714286
153000,1020,150,3,1,2,1,7,0.6666666666666666
85000,1024,83,3,1,0,3,7,0.2
44500,890,50,1,1,0,3,7,0.8888888888888888
29500,404,73,2,1,3,2,3,0.7777777777777778
91575,825,111,3,1,4,2,3,0.5
55500,957,58,3,1,3,3,4,1.0
54275,650,84,3,1,0,2,7,0.5833333333333334
102000,761,134,4,2,4,1,7,0.8571428571428571
111500,996,112,3,3,4,2,7,0.3333333333333333
40300,1089,37,1,1,0,2,7,0.5
51800,1036,50,1,1,0,3,3,0.7857142857142857
40000,611,65,2,2,1,2,2,1.0
58000,1415,41,1,1,0,2,7,0.3333333333333333
20000,408,49,1,2,0,2,7,0.5
45000,1071,42,1,0,3,3,5,1.0
98000,1089,90,3,3,0,1,7,0.9
25700,695,37,1,2,1,2,7,1.0
31500,768,41,1,2,2,2,7,1.0
60000,952,63,2,2,1,1,7,0.6666666666666666
63500,1221,52,2,1,4,3,5,0.8
57000,864,66,2,1,0,2,7,1.0
49500,917,54,1,1,0,1,5,0.4
87000,1088,80,2,1,0,2,7,0.21428571428571427
42000,1050,40,1,3,2,1,5,1.0
70000,1186,59,2,1,0,2,7,0.7857142857142857
